id,year,month,date,lease_commence_date,remaining_lease,remaining_lease_months
21937,2018,2,2018-02,2000,81 years 04 months,972
21938,2018,2,2018-02,1982,63 years,756
21939,2018,2,2018-02,1981,62 years 02 months,744
21940,2018,2,2018-02,1986,67 years 01 month,804
21941,2018,2,2018-02,1986,66 years 11 months,792
21942,2018,2,2018-02,1986,67 years,804
21943,2018,2,2018-02,1985,66 years 06 months,792
21944,2018,2,2018-02,1985,66 years 05 months,792
21945,2018,2,2018-02,1978,59 years 05 months,708
21946,2018,2,2018-02,1982,63 years 04 months,756
21947,2018,2,2018-02,1984,65 years 02 months,780
21948,2018,2,2018-02,1983,64 years 05 months,768
21949,2018,2,2018-02,2011,92 years 10 months,1104
21950,2018,2,2018-02,2007,87 years 11 months,1044
21951,2018,2,2018-02,2000,81 years 04 months,972
21952,2018,2,2018-02,1983,64 years 09 months,768
21953,2018,2,2018-02,1984,65 years 08 months,780
21954,2018,2,2018-02,1997,78 years 10 months,936
21955,2018,2,2018-02,1987,68 years 03 months,816
21956,2018,2,2018-02,1987,68 years,816
21957,2018,2,2018-02,1985,66 years 06 months,792
21958,2018,2,2018-02,1984,65 years 10 months,780
21959,2018,2,2018-02,1981,62 years 07 months,744
21960,2018,2,2018-02,1987,68 years 06 months,816
21961,2018,2,2018-02,1983,64 years 05 months,768
21962,2018,2,2018-02,1986,67 years 11 months,804
21963,2018,2,2018-02,1986,67 years 04 months,804
21964,2018,2,2018-02,1985,66 years 06 months,792
21965,2018,2,2018-02,1985,66 years 06 months,792
21966,2018,2,2018-02,1992,73 years 08 months,876
21967,2018,2,2018-02,1988,69 years 03 months,828
21968,2018,2,2018-02,1982,63 years 08 months,756
21969,2018,2,2018-02,1990,71 years 08 months,852
21970,2018,2,2018-02,1987,68 years 05 months,816
21971,2018,2,2018-02,1999,80 years 11 months,960
21972,2018,2,2018-02,2003,84 years 05 months,1008
21973,2018,2,2018-02,1998,78 years 11 months,936
21974,2018,2,2018-02,1982,63 years,756
21975,2018,2,2018-02,1986,67 years 07 months,804
21976,2018,2,2018-02,1987,68 years 08 months,816
21977,2018,2,2018-02,1989,70 years 05 months,840
21978,2018,2,2018-02,1992,73 years 08 months,876
21979,2018,2,2018-02,1989,70 years 03 months,840
21980,2018,2,2018-02,1998,79 years 09 months,948
21981,2018,2,2018-02,1985,66 years 06 months,792
21982,2018,2,2018-02,1986,67 years 07 months,804
21983,2018,2,2018-02,1985,66 years 09 months,792
21984,2018,2,2018-02,1984,65 years 10 months,780
21985,2018,2,2018-02,1987,68 years 01 month,816
21986,2018,2,2018-02,1989,70 years 10 months,840
21987,2018,2,2018-02,1990,71 years 03 months,852
21988,2018,2,2018-02,1992,73 years 08 months,876
21989,2018,2,2018-02,1998,79 years,948
21990,2018,2,2018-02,1992,73 years 08 months,876
21991,2018,2,2018-02,1987,67 years 11 months,804
21992,2018,2,2018-02,2003,84 years 04 months,1008
21993,2018,2,2018-02,1983,64 years 07 months,768
21994,2018,2,2018-02,1985,66 years,792
21995,2018,2,2018-02,1986,67 years 07 months,804
21996,2018,2,2018-02,1987,68 years 08 months,816
21997,2018,2,2018-02,1984,65 years 01 month,780
21998,2018,2,2018-02,1998,79 years 07 months,948
21999,2018,2,2018-02,1985,66 years 05 months,792
22000,2018,2,2018-02,1999,80 years 02 months,960
22001,2018,2,2018-02,1997,78 years 08 months,936
22002,2018,2,2018-02,1999,80 years 09 months,960
22003,2018,2,2018-02,1997,78 years 10 months,936
22004,2018,2,2018-02,1999,80 years 09 months,960
22005,2018,2,2018-02,1999,80 years 04 months,960
22006,2018,2,2018-02,1997,78 years 09 months,936
22007,2018,2,2018-02,1992,73 years 07 months,876
22008,2018,2,2018-02,1992,73 years 07 months,876
22009,2018,2,2018-02,1984,65 years 05 months,780
22010,2018,2,2018-02,1989,70 years 01 month,840
22011,2018,2,2018-02,1986,67 years 07 months,804
22012,2018,2,2018-02,1992,73 years 08 months,876
22013,2018,2,2018-02,1992,73 years 08 months,876
22014,2018,2,2018-02,1983,64 years 07 months,768
22015,2018,2,2018-02,1983,64 years 07 months,768
22016,2018,2,2018-02,1983,64 years 02 months,768
22017,2018,2,2018-02,1983,64 years 02 months,768
22018,2018,2,2018-02,1984,65 years 01 month,780
22019,2018,2,2018-02,1983,64 years 08 months,768
22020,2018,2,2018-02,1984,65 years 04 months,780
22021,2018,2,2018-02,1983,64 years 02 months,768
22022,2018,2,2018-02,1982,63 years 02 months,756
22023,2018,2,2018-02,2014,95 years,1140
22024,2018,2,2018-02,2013,94 years 07 months,1128
22025,2018,2,2018-02,2013,94 years 07 months,1128
22026,2018,2,2018-02,1987,68 years 03 months,816
22027,2018,2,2018-02,1985,66 years 07 months,792
22028,2018,2,2018-02,1983,64 years 07 months,768
22029,2018,2,2018-02,1984,65 years 03 months,780
22030,2018,2,2018-02,1998,79 years 10 months,948
22031,2018,2,2018-02,1999,79 years 11 months,948
22032,2018,2,2018-02,2003,84 years 04 months,1008
22033,2018,2,2018-02,1984,65 years 08 months,780
22034,2018,2,2018-02,2000,81 years 02 months,972
22035,2018,2,2018-02,1985,66 years 03 months,792
22036,2018,2,2018-02,2000,81 years 03 months,972
22037,2018,2,2018-02,2013,94 years 07 months,1128
22038,2018,2,2018-02,1981,62 years 07 months,744
22039,2018,2,2018-02,1998,79 years 09 months,948
22040,2018,2,2018-02,1998,79 years 08 months,948
22041,2018,2,2018-02,1978,59 years 05 months,708
22042,2018,2,2018-02,1978,59 years 06 months,708
22043,2018,2,2018-02,1972,52 years 11 months,624
22044,2018,2,2018-02,1972,53 years,636
22045,2018,2,2018-02,1976,57 years 04 months,684
22046,2018,2,2018-02,1977,58 years 07 months,696
22047,2018,2,2018-02,1974,55 years 04 months,660
22048,2018,2,2018-02,1974,55 years 04 months,660
22049,2018,2,2018-02,1989,69 years 11 months,828
22050,2018,2,2018-02,1984,65 years 10 months,780
22051,2018,2,2018-02,1984,65 years 04 months,780
22052,2018,2,2018-02,1989,70 years 01 month,840
22053,2018,2,2018-02,1985,66 years 02 months,792
22054,2018,2,2018-02,1986,67 years 02 months,804
22055,2018,2,2018-02,1989,70 years 01 month,840
22056,2018,2,2018-02,2014,95 years 03 months,1140
22057,2018,2,2018-02,2012,93 years 01 month,1116
22058,2018,2,2018-02,1984,65 years 01 month,780
22059,2018,2,2018-02,1982,63 years 10 months,756
22060,2018,2,2018-02,2014,95 years 03 months,1140
22061,2018,2,2018-02,1989,70 years,840
22062,2018,2,2018-02,1991,72 years 02 months,864
22063,2018,2,2018-02,1988,69 years 09 months,828
22064,2018,2,2018-02,1990,71 years 01 month,852
22065,2018,2,2018-02,1988,69 years 03 months,828
22066,2018,2,2018-02,1990,71 years 02 months,852
22067,2018,2,2018-02,1993,74 years 10 months,888
22068,2018,2,2018-02,2000,81 years 08 months,972
22069,2018,2,2018-02,1985,66 years 03 months,792
22070,2018,2,2018-02,1996,77 years 07 months,924
22071,2018,2,2018-02,2003,84 years 08 months,1008
22072,2018,2,2018-02,1995,76 years 05 months,912
22073,2018,2,2018-02,1995,76 years 05 months,912
22074,2018,2,2018-02,1984,65 years 09 months,780
22075,2018,2,2018-02,2002,83 years,996
22076,2018,2,2018-02,1984,65 years 09 months,780
22077,2018,2,2018-02,1989,70 years 03 months,840
22078,2018,2,2018-02,1996,77 years 08 months,924
22079,2018,2,2018-02,1984,65 years 07 months,780
22080,2018,2,2018-02,1985,66 years 03 months,792
22081,2018,2,2018-02,1984,65 years 05 months,780
22082,2018,2,2018-02,2002,83 years 08 months,996
22083,2018,2,2018-02,1997,78 years 06 months,936
22084,2018,2,2018-02,2000,81 years 04 months,972
22085,2018,2,2018-02,2001,82 years 03 months,984
22086,2018,2,2018-02,1997,78 years 06 months,936
22087,2018,2,2018-02,1998,79 years 06 months,948
22088,2018,2,2018-02,2010,91 years 03 months,1092
22089,2018,2,2018-02,2014,95 years 03 months,1140
22090,2018,2,2018-02,1995,76 years 04 months,912
22091,2018,2,2018-02,1984,65 years 09 months,780
22092,2018,2,2018-02,2010,91 years 02 months,1092
22093,2018,2,2018-02,1998,79 years 03 months,948
22094,2018,2,2018-02,2012,93 years 02 months,1116
22095,2018,2,2018-02,1988,69 years 09 months,828
22096,2018,2,2018-02,2002,82 years 11 months,984
22097,2018,2,2018-02,1989,70 years 06 months,840
22098,2018,2,2018-02,1988,69 years 09 months,828
22099,2018,2,2018-02,1995,76 years 04 months,912
22100,2018,2,2018-02,2001,82 years 03 months,984
22101,2018,2,2018-02,2008,89 years 05 months,1068
22102,2018,2,2018-02,2008,89 years 07 months,1068
22103,2018,2,2018-02,1989,70 years 03 months,840
22104,2018,2,2018-02,1990,71 years 03 months,852
22105,2018,2,2018-02,2001,82 years 01 month,984
22106,2018,2,2018-02,2000,81 years 08 months,972
22107,2018,2,2018-02,2008,89 years 04 months,1068
22108,2018,2,2018-02,1997,78 years 04 months,936
22109,2018,2,2018-02,1985,66 years 01 month,792
22110,2018,2,2018-02,1985,66 years 01 month,792
22111,2018,2,2018-02,1996,77 years 08 months,924
22112,2018,2,2018-02,2001,82 years 05 months,984
22113,2018,2,2018-02,2001,82 years 09 months,984
22114,2018,2,2018-02,1998,79 years 07 months,948
22115,2018,2,2018-02,2000,81 years 05 months,972
22116,2018,2,2018-02,2008,89 years 05 months,1068
22117,2018,2,2018-02,1995,76 years 04 months,912
22118,2018,2,2018-02,2002,83 years 09 months,996
22119,2018,2,2018-02,1984,65 years 09 months,780
22120,2018,2,2018-02,2002,83 years 09 months,996
22121,2018,2,2018-02,2002,83 years 08 months,996
22122,2018,2,2018-02,1985,66 years 03 months,792
22123,2018,2,2018-02,1998,79 years 04 months,948
22124,2018,2,2018-02,2000,81 years 07 months,972
22125,2018,2,2018-02,2000,81 years 06 months,972
22126,2018,2,2018-02,1988,69 years 07 months,828
22127,2018,2,2018-02,2000,81 years 05 months,972
22128,2018,2,2018-02,2000,81 years 05 months,972
22129,2018,2,2018-02,1997,77 years 11 months,924
22130,2018,2,2018-02,2001,82 years 07 months,984
22131,2018,2,2018-02,2000,81 years 06 months,972
22132,2018,2,2018-02,1993,74 years 11 months,888
22133,2018,2,2018-02,1993,74 years 11 months,888
22134,2018,2,2018-02,1998,79 years 03 months,948
22135,2018,2,2018-02,1986,67 years 03 months,804
22136,2018,2,2018-02,1981,61 years 11 months,732
22137,2018,2,2018-02,1981,62 years,744
22138,2018,2,2018-02,1981,61 years 11 months,732
22139,2018,2,2018-02,1976,57 years 03 months,684
22140,2018,2,2018-02,1974,55 years 05 months,660
22141,2018,2,2018-02,1979,60 years,720
22142,2018,2,2018-02,1981,62 years,744
22143,2018,2,2018-02,1981,62 years 08 months,744
22144,2018,2,2018-02,1980,61 years 05 months,732
22145,2018,2,2018-02,1980,61 years 08 months,732
22146,2018,2,2018-02,1972,52 years 11 months,624
22147,2018,2,2018-02,1972,52 years 11 months,624
22148,2018,2,2018-02,1979,59 years 11 months,708
22149,2018,2,2018-02,2011,92 years,1104
22150,2018,2,2018-02,1972,53 years 05 months,636
22151,2018,2,2018-02,1985,66 years 02 months,792
22152,2018,2,2018-02,1974,54 years 11 months,648
22153,2018,2,2018-02,1983,64 years 03 months,768
22154,2018,2,2018-02,2006,87 years 08 months,1044
22155,2018,2,2018-02,1996,77 years 10 months,924
22156,2018,2,2018-02,2004,85 years 04 months,1020
22157,2018,2,2018-02,2011,91 years 11 months,1092
22158,2018,2,2018-02,1982,63 years 04 months,756
22159,2018,2,2018-02,1981,62 years 10 months,744
22160,2018,2,2018-02,1994,74 years 11 months,888
22161,2018,2,2018-02,2011,92 years,1104
22162,2018,2,2018-02,2011,92 years,1104
22163,2018,2,2018-02,1984,65 years 10 months,780
22164,2018,2,2018-02,1975,56 years 05 months,672
22165,2018,2,2018-02,1975,55 years 11 months,660
22166,2018,2,2018-02,1975,56 years,672
22167,2018,2,2018-02,1976,57 years 01 month,684
22168,2018,2,2018-02,1976,57 years 01 month,684
22169,2018,2,2018-02,1975,56 years 04 months,672
22170,2018,2,2018-02,1975,56 years 03 months,672
22171,2018,2,2018-02,1975,55 years 11 months,660
22172,2018,2,2018-02,1976,56 years 11 months,672
22173,2018,2,2018-02,1975,56 years 10 months,672
22174,2018,2,2018-02,1975,55 years 11 months,660
22175,2018,2,2018-02,1975,56 years 01 month,672
22176,2018,2,2018-02,1981,62 years 05 months,744
22177,2018,2,2018-02,1992,73 years 10 months,876
22178,2018,2,2018-02,1988,69 years 09 months,828
22179,2018,2,2018-02,1996,77 years 04 months,924
22180,2018,2,2018-02,1989,70 years 11 months,840
22181,2018,2,2018-02,1989,70 years 06 months,840
22182,2018,2,2018-02,1995,76 years 06 months,912
22183,2018,2,2018-02,1989,70 years 04 months,840
22184,2018,2,2018-02,1995,76 years 05 months,912
22185,2018,2,2018-02,1993,74 years 11 months,888
22186,2018,2,2018-02,1993,74 years 10 months,888
22187,2018,2,2018-02,1989,70 years 11 months,840
22188,2018,2,2018-02,1993,74 years 05 months,888
22189,2018,2,2018-02,1996,77 years 06 months,924
22190,2018,2,2018-02,1993,74 years 07 months,888
22191,2018,2,2018-02,1993,74 years 06 months,888
22192,2018,2,2018-02,1989,70 years 08 months,840
22193,2018,2,2018-02,1994,75 years 02 months,900
22194,2018,2,2018-02,1995,76 years 09 months,912
22195,2018,2,2018-02,1995,76 years 07 months,912
22196,2018,2,2018-02,1993,74 years 05 months,888
22197,2018,2,2018-02,1995,76 years 07 months,912
22198,2018,2,2018-02,1992,73 years 10 months,876
22199,2018,2,2018-02,1993,74 years 07 months,888
22200,2018,2,2018-02,1993,74 years 05 months,888
22201,2018,2,2018-02,1996,77 years 06 months,924
22202,2018,2,2018-02,1995,76 years 08 months,912
22203,2018,2,2018-02,1990,71 years 02 months,852
22204,2018,2,2018-02,2014,95 years 02 months,1140
22205,2018,2,2018-02,2014,95 years 02 months,1140
22206,2018,2,2018-02,2014,95 years 02 months,1140
22207,2018,2,2018-02,2014,95 years 04 months,1140
22208,2018,2,2018-02,2014,95 years 02 months,1140
22209,2018,2,2018-02,2013,94 years 01 month,1128
22210,2018,2,2018-02,2003,84 years 09 months,1008
22211,2018,2,2018-02,2005,86 years,1032
22212,2018,2,2018-02,2009,90 years 01 month,1080
22213,2018,2,2018-02,2012,93 years 06 months,1116
22214,2018,2,2018-02,2014,95 years 04 months,1140
22215,2018,2,2018-02,2014,95 years 02 months,1140
22216,2018,2,2018-02,2014,95 years 02 months,1140
22217,2018,2,2018-02,2013,94 years 07 months,1128
22218,2018,2,2018-02,2007,88 years 08 months,1056
22219,2018,2,2018-02,2014,95 years 02 months,1140
22220,2018,2,2018-02,2012,93 years 10 months,1116
22221,2018,2,2018-02,2014,95 years 02 months,1140
22222,2018,2,2018-02,2009,90 years 02 months,1080
22223,2018,2,2018-02,2014,95 years 03 months,1140
22224,2018,2,2018-02,2014,95 years 02 months,1140
22225,2018,2,2018-02,2013,93 years 11 months,1116
22226,2018,2,2018-02,2013,94 years 08 months,1128
22227,2018,2,2018-02,2012,93 years 10 months,1116
22228,2018,2,2018-02,2013,94 years 05 months,1128
22229,2018,2,2018-02,2014,95 years 03 months,1140
22230,2018,2,2018-02,2013,94 years 05 months,1128
22231,2018,2,2018-02,2014,95 years 02 months,1140
22232,2018,2,2018-02,2010,91 years 05 months,1092
22233,2018,2,2018-02,2014,95 years 03 months,1140
22234,2018,2,2018-02,2014,95 years 02 months,1140
22235,2018,2,2018-02,2013,94 years 08 months,1128
22236,2018,2,2018-02,2012,93 years 08 months,1116
22237,2018,2,2018-02,2012,93 years 10 months,1116
22238,2018,2,2018-02,2013,93 years 11 months,1116
22239,2018,2,2018-02,2013,94 years 02 months,1128
22240,2018,2,2018-02,2014,95 years 02 months,1140
22241,2018,2,2018-02,2010,91 years 06 months,1092
22242,2018,2,2018-02,2014,95 years 04 months,1140
22243,2018,2,2018-02,2012,93 years 10 months,1116
22244,2018,2,2018-02,2013,94 years 01 month,1128
22245,2018,2,2018-02,2010,91 years 05 months,1092
22246,2018,2,2018-02,2013,94 years 06 months,1128
22247,2018,2,2018-02,2013,94 years 05 months,1128
22248,2018,2,2018-02,2013,94 years 01 month,1128
22249,2018,2,2018-02,2014,95 years 02 months,1140
22250,2018,2,2018-02,2014,95 years 02 months,1140
22251,2018,2,2018-02,2014,95 years 04 months,1140
22252,2018,2,2018-02,2013,94 years 01 month,1128
22253,2018,2,2018-02,2014,95 years 02 months,1140
22254,2018,2,2018-02,2012,93 years 05 months,1116
22255,2018,2,2018-02,2014,95 years 02 months,1140
22256,2018,2,2018-02,2014,95 years 03 months,1140
22257,2018,2,2018-02,2014,95 years 03 months,1140
22258,2018,2,2018-02,2013,94 years 06 months,1128
22259,2018,2,2018-02,2013,94 years 01 month,1128
22260,2018,2,2018-02,2013,93 years 11 months,1116
22261,2018,2,2018-02,2013,94 years 05 months,1128
22262,2018,2,2018-02,2012,93 years 05 months,1116
22263,2018,2,2018-02,2004,84 years 11 months,1008
22264,2018,2,2018-02,2003,84 years 03 months,1008
22265,2018,2,2018-02,2002,83 years 09 months,996
22266,2018,2,2018-02,2003,84 years 03 months,1008
22267,2018,2,2018-02,2003,84 years 03 months,1008
22268,2018,2,2018-02,2003,84 years 11 months,1008
22269,2018,2,2018-02,2002,83 years 09 months,996
22270,2018,2,2018-02,2003,84 years 09 months,1008
22271,2018,2,2018-02,2004,85 years 09 months,1020
22272,2018,2,2018-02,2005,85 years 11 months,1020
22273,2018,2,2018-02,2003,84 years 03 months,1008
22274,2018,2,2018-02,2005,86 years,1032
22275,2018,2,2018-02,2005,85 years 11 months,1020
22276,2018,2,2018-02,2005,86 years,1032
22277,2018,2,2018-02,2003,84 years 11 months,1008
22278,2018,2,2018-02,2005,85 years 11 months,1020
22279,2018,2,2018-02,2003,84 years 03 months,1008
22280,2018,2,2018-02,2003,84 years 09 months,1008
22281,2018,2,2018-02,2003,84 years 10 months,1008
22282,2018,2,2018-02,2003,84 years 09 months,1008
22283,2018,2,2018-02,2014,95 years 02 months,1140
22284,2018,2,2018-02,2013,94 years 01 month,1128
22285,2018,2,2018-02,2013,93 years 11 months,1116
22286,2018,2,2018-02,2013,93 years 11 months,1116
22287,2018,2,2018-02,2013,93 years 11 months,1116
22288,2018,2,2018-02,2013,93 years 11 months,1116
22289,2018,2,2018-02,2014,95 years 03 months,1140
22290,2018,2,2018-02,2013,93 years 11 months,1116
22291,2018,2,2018-02,2014,95 years 02 months,1140
22292,2018,2,2018-02,2003,84 years 04 months,1008
22293,2018,2,2018-02,2003,84 years 04 months,1008
22294,2018,2,2018-02,2004,85 years 02 months,1020
22295,2018,2,2018-02,1967,47 years 11 months,564
22296,2018,2,2018-02,1967,47 years 11 months,564
22297,2018,2,2018-02,1970,51 years 04 months,612
22298,2018,2,2018-02,1970,51 years 05 months,612
22299,2018,2,2018-02,1967,48 years,576
22300,2018,2,2018-02,1970,51 years 04 months,612
22301,2018,2,2018-02,1967,48 years,576
22302,2018,2,2018-02,1970,51 years,612
22303,2018,2,2018-02,1977,58 years 03 months,696
22304,2018,2,2018-02,1970,50 years 11 months,600
22305,2018,2,2018-02,1974,55 years 04 months,660
22306,2018,2,2018-02,1979,60 years 09 months,720
22307,2018,2,2018-02,2012,93 years 08 months,1116
22308,2018,2,2018-02,2013,94 years 03 months,1128
22309,2018,2,2018-02,1974,55 years 05 months,660
22310,2018,2,2018-02,1974,55 years 04 months,660
22311,2018,2,2018-02,1970,51 years 07 months,612
22312,2018,2,2018-02,1974,55 years 03 months,660
22313,2018,2,2018-02,1996,77 years 08 months,924
22314,2018,2,2018-02,2006,87 years 06 months,1044
22315,2018,2,2018-02,2011,92 years 07 months,1104
22316,2018,2,2018-02,1975,55 years 11 months,660
22317,2018,2,2018-02,2012,93 years 02 months,1116
22318,2018,2,2018-02,2013,94 years 02 months,1128
22319,2018,2,2018-02,2006,87 years 07 months,1044
22320,2018,2,2018-02,2013,94 years 02 months,1128
22321,2018,2,2018-02,2011,92 years 06 months,1104
22322,2018,2,2018-02,2013,94 years 03 months,1128
22323,2018,2,2018-02,2008,89 years 06 months,1068
22324,2018,2,2018-02,2008,89 years 06 months,1068
22325,2018,2,2018-02,2015,96 years,1152
22326,2018,2,2018-02,2012,93 years 02 months,1116
